sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales
896,109,120,Ciroc Picture,Ciroc,Vodka,1000,37.45,French Ltd,Smithmouth,CT,West,Wholesale,2025-04-18,8,89.04,712.32
897,108,109,Ciroc Source,Ciroc,Vodka,1000,14.21,Suarez-Warren,South Jessica,MT,West,Wholesale,2025-04-25,5,89.73,448.65
898,109,108,Ciroc Pressure,Ciroc,Vodka,750,5.36,"Reed, Mccoy and Young",Whitemouth,KY,West,Retail,2025-05-03,27,21.67,585.09
899,101,104,Smirnoff Rock,Smirnoff,Whisky,700,14.16,"Jones, Taylor and Mooney",Jamesland,WA,Northeast,Retail,2025-04-27,24,70.25,1686.0
900,101,126,Ciroc Management,Ciroc,Whisky,500,32.95,Fuller LLC,Sanchezfurt,KS,West,Retail,2025-05-19,12,32.77,393.24
901,102,130,Smirnoff Begin,Smirnoff,Liqueur,500,28.02,Parks Ltd,Gardnerborough,IL,Southeast,Wholesale,2025-03-22,13,45.61,592.93
902,107,109,Smirnoff Network,Smirnoff,Rum,700,19.58,"Thomas, Bush and Abbott",South Dustin,NH,South,Wholesale,2025-04-02,43,80.11,3444.73
903,104,129,Johnnie Walker Machine,Johnnie,Whisky,750,42.85,Tucker Inc,Jillstad,PW,South,Retail,2025-05-05,37,36.8,1361.6
904,107,140,Don Julio Space,Don,Gin,500,39.4,Miller-Mccormick,Mayoville,CO,Midwest,Wholesale,2025-04-09,2,25.0,50.0
905,101,103,Don Julio Determine,Don,Whisky,700,29.66,"Bauer, Perez and Mccormick",Jessefurt,IA,South,Wholesale,2025-04-11,40,89.41,3576.4
906,107,114,Johnnie Walker Help,Johnnie,Whisky,1000,16.78,Rodriguez-Irwin,North Jacob,MT,South,Retail,2025-05-04,19,92.39,1755.41
907,101,127,Ciroc Human,Ciroc,Gin,1000,22.48,Walsh-Foster,Johnberg,PA,West,Wholesale,2025-04-12,24,17.16,411.84
908,105,112,Smirnoff Business,Smirnoff,Beer,750,6.32,"Robertson, Reilly and Brown",New Patrickland,AL,Southeast,Retail,2025-03-27,21,83.42,1751.82
909,110,128,Don Julio Attorney,Don,Gin,1000,31.23,Richards-Crawford,West Alice,NM,South,Retail,2025-05-16,20,94.94,1898.8
910,105,119,Baileys Agreement,Baileys,Liqueur,750,31.29,Johnson-Thompson,Christinaton,RI,Southeast,Wholesale,2025-03-26,22,87.56,1926.32
911,102,119,Guinness Analysis,Guinness,Liqueur,750,41.3,"Moore, Zuniga and Young",Port Juliabury,AK,West,Retail,2025-04-22,27,34.5,931.5
912,107,111,Baileys Them,Baileys,Whisky,1000,7.08,"Irwin, Gonzales and Taylor",Lake David,DC,South,Wholesale,2025-05-06,3,21.88,65.64
913,108,106,Ciroc Positive,Ciroc,Vodka,500,25.31,Taylor and Sons,Port Josephhaven,FL,South,Wholesale,2025-05-05,34,50.06,1702.04
914,101,108,Captain Morgan Culture,Captain,Gin,750,44.93,"Davila, Gonzales and Gonzalez",Lake Karaberg,SD,Southeast,Retail,2025-03-28,6,58.1,348.6
915,106,143,Smirnoff Open,Smirnoff,Rum,500,33.49,"Russell, Buchanan and Rodriguez",South Gabriel,TN,Southeast,Wholesale,2025-05-07,35,9.42,329.7
916,110,114,Tanqueray Share,Tanqueray,Whisky,500,24.74,"Davis, Johnson and Bates",North Jose,SD,Southeast,Retail,2025-03-23,42,33.28,1397.76
917,103,146,Tanqueray Local,Tanqueray,Tequila,500,29.63,"Gillespie, Anderson and Meza",New Thomasborough,IN,West,Wholesale,2025-05-10,32,80.93,2589.76
918,106,111,Captain Morgan Reduce,Captain,Whisky,750,21.06,Young Inc,South Lisa,NC,Southeast,Retail,2025-05-07,17,97.11,1650.87
919,106,116,Smirnoff School,Smirnoff,Gin,500,25.53,"Carroll, Mills and Williams",Martinezchester,MH,Midwest,Wholesale,2025-05-17,8,58.55,468.4
920,109,123,Baileys Me,Baileys,Tequila,750,44.12,White-Reyes,East Adam,IN,Southeast,Retail,2025-04-16,16,59.12,945.92
921,104,120,Tanqueray Pass,Tanqueray,Tequila,1000,34.32,Hayes PLC,Deborahton,FM,South,Wholesale,2025-04-18,50,46.46,2323.0
922,101,131,Guinness Treatment,Guinness,Vodka,750,6.55,Jennings-Lynch,West Annaburgh,WA,Northeast,Wholesale,2025-04-23,37,66.67,2466.79
923,106,143,Don Julio Impact,Don,Beer,750,37.81,"Mcguire, Marquez and Smith",West Richard,IA,Midwest,Retail,2025-03-31,16,41.92,670.72
924,108,137,Baileys Police,Baileys,Liqueur,500,31.19,"Vargas, Miller and Morris",Edwardstad,AS,Southeast,Retail,2025-04-14,18,25.08,451.44
925,103,150,Tanqueray Though,Tanqueray,Vodka,500,39.45,Rios Ltd,Jessicaside,FL,Southeast,Wholesale,2025-04-22,47,85.27,4007.69
926,106,141,Captain Morgan Across,Captain,Tequila,750,32.81,Thomas Inc,Lake Sandra,MD,West,Retail,2025-05-02,19,8.09,153.71
927,103,130,Don Julio Agreement,Don,Rum,750,9.93,Walker-Frye,Cherylstad,MO,Midwest,Wholesale,2025-03-28,13,59.73,776.49
928,108,150,Captain Morgan Support,Captain,Beer,500,4.02,"Cobb, Harris and Nguyen",Simonshire,OK,Midwest,Retail,2025-04-12,41,64.44,2642.04
929,108,118,Captain Morgan Truth,Captain,Rum,700,22.5,"Ruiz, Moss and Lopez",New Bruceshire,MH,South,Wholesale,2025-04-03,22,14.93,328.46
930,106,109,Captain Morgan You,Captain,Liqueur,500,14.1,Mcdonald-Jones,Thomasshire,MS,Northeast,Retail,2025-04-23,47,11.75,552.25
931,108,110,Baileys Development,Baileys,Beer,500,31.11,"Black, Smith and Lopez",Port Sharon,NY,Northeast,Retail,2025-04-23,49,9.05,443.45
932,107,101,Ciroc Brother,Ciroc,Tequila,750,13.11,Brown-Bullock,South Timothy,NC,Midwest,Retail,2025-04-06,43,99.05,4259.15
933,104,105,Don Julio Sister,Don,Tequila,500,41.33,"Valdez, Gay and Williams",Clarkeside,ID,Midwest,Wholesale,2025-04-16,35,76.39,2673.65
934,109,137,Guinness Present,Guinness,Tequila,500,40.49,Haynes and Sons,West Glennport,PW,Northeast,Wholesale,2025-05-12,47,20.71,973.37
935,104,144,Don Julio Evening,Don,Liqueur,750,23.1,Miller PLC,Carrilloton,SC,Northeast,Retail,2025-04-25,29,18.34,531.86
936,108,123,Guinness Be,Guinness,Liqueur,1000,26.5,Bernard and Sons,Rogerville,MS,Northeast,Retail,2025-05-10,48,60.53,2905.44
937,102,124,Baileys Offer,Baileys,Tequila,700,24.75,Sherman-Evans,Amberview,MA,Midwest,Retail,2025-04-27,30,94.23,2826.9
938,109,114,Captain Morgan By,Captain,Rum,1000,20.52,Palmer PLC,North Graceborough,TX,West,Retail,2025-05-15,7,31.61,221.27
939,106,104,Baileys Region,Baileys,Tequila,500,10.36,Santana Ltd,Meganstad,GA,Southeast,Retail,2025-05-05,18,89.53,1611.54
940,105,144,Guinness Best,Guinness,Liqueur,750,30.85,"Goodwin, Harris and Berry",New Dannyville,KY,South,Retail,2025-05-05,21,90.61,1902.81
941,101,124,Captain Morgan Anyone,Captain,Rum,1000,4.65,Cruz-Yates,New Jonathan,NC,West,Wholesale,2025-05-11,42,23.92,1004.64
942,103,108,Baileys Enjoy,Baileys,Whisky,750,14.0,Pearson-Rosales,South Jacob,MH,South,Wholesale,2025-05-18,4,51.43,205.72
943,101,136,Smirnoff Professor,Smirnoff,Vodka,700,16.32,Pierce and Sons,Natashastad,NY,South,Wholesale,2025-03-28,21,5.55,116.55
944,103,101,Ciroc Ask,Ciroc,Gin,750,43.6,"Wheeler, Turner and Wilson",Ryanport,NH,West,Wholesale,2025-05-09,47,58.25,2737.75
945,106,107,Guinness Past,Guinness,Vodka,700,14.12,Martin PLC,Cohenburgh,NV,Southeast,Wholesale,2025-05-16,48,72.57,3483.36
946,102,112,Baileys Choice,Baileys,Rum,500,35.22,Gilbert-Gardner,Port Alicia,SD,South,Wholesale,2025-04-26,23,58.29,1340.67
947,110,139,Tanqueray Institution,Tanqueray,Liqueur,500,19.43,Patterson and Sons,South Brandimouth,PW,Midwest,Retail,2025-03-25,20,67.37,1347.4
948,109,117,Don Julio Analysis,Don,Beer,1000,33.4,Ruiz-Jones,Victorview,PW,Southeast,Retail,2025-04-20,16,97.61,1561.76
949,104,124,Johnnie Walker Remain,Johnnie,Vodka,700,5.42,Mclaughlin PLC,Elizabethville,TX,West,Retail,2025-03-26,32,53.54,1713.28
950,105,140,Johnnie Walker Middle,Johnnie,Gin,1000,7.32,"Freeman, Melendez and Black",Avilafort,DC,Northeast,Retail,2025-04-21,28,30.18,845.04
951,106,104,Tanqueray Sound,Tanqueray,Gin,750,35.5,Castillo-Wright,Tranborough,DE,South,Retail,2025-04-03,26,47.15,1225.9
952,101,107,Don Julio Already,Don,Beer,1000,18.92,Henderson-Gould,Longstad,CA,Northeast,Wholesale,2025-04-16,23,97.74,2248.02
953,103,147,Smirnoff Young,Smirnoff,Gin,700,34.81,"Cruz, Delacruz and Hayes",New Valerieview,MT,Southeast,Retail,2025-03-27,7,29.78,208.46
954,101,135,Baileys Control,Baileys,Gin,500,30.24,Li PLC,Jeanneborough,AK,Southeast,Wholesale,2025-04-12,29,42.96,1245.84
955,104,125,Johnnie Walker Full,Johnnie,Beer,750,7.12,Sanchez-Rose,Lake Bradley,NM,Northeast,Retail,2025-05-19,10,77.95,779.5
956,104,127,Captain Morgan Pass,Captain,Vodka,500,9.24,Clayton Group,Martinezberg,LA,South,Wholesale,2025-05-16,7,18.95,132.65
957,108,138,Captain Morgan People,Captain,Beer,1000,44.7,"Wagner, Jackson and Williams",North Sergio,IL,Midwest,Retail,2025-04-26,46,8.93,410.78
958,108,123,Smirnoff Rest,Smirnoff,Vodka,700,28.73,Lopez and Sons,East Jonathan,WY,West,Retail,2025-05-18,24,92.26,2214.24
959,107,148,Baileys Mr,Baileys,Gin,500,11.13,Hardy-Smith,North Melindaside,SC,West,Wholesale,2025-05-20,6,24.97,149.82
960,107,132,Smirnoff Along,Smirnoff,Vodka,1000,14.06,Colon PLC,Kimberlyhaven,SD,South,Wholesale,2025-05-13,12,25.43,305.16
961,106,133,Smirnoff Individual,Smirnoff,Vodka,500,19.17,Martinez LLC,Colinland,MP,Northeast,Wholesale,2025-05-03,2,82.01,164.02
962,103,111,Ciroc Spend,Ciroc,Whisky,500,23.62,"Crawford, Lane and Lewis",West Molly,GA,South,Retail,2025-03-28,39,83.37,3251.43
963,107,113,Tanqueray Medical,Tanqueray,Gin,500,19.81,Skinner LLC,North Phillipmouth,PR,Midwest,Retail,2025-04-24,7,18.35,128.45
964,105,136,Ciroc Television,Ciroc,Liqueur,750,32.48,Shields-Olson,Ryanhaven,PW,South,Retail,2025-03-31,38,31.92,1212.96
965,101,122,Smirnoff Group,Smirnoff,Tequila,1000,33.36,"Conrad, Newton and Reed",Billyside,ME,Midwest,Wholesale,2025-05-13,11,13.2,145.2
966,108,147,Tanqueray Party,Tanqueray,Liqueur,700,23.22,"Terry, Stevenson and Scott",Lake Robertchester,WY,Midwest,Retail,2025-04-20,29,73.68,2136.72
967,103,140,Johnnie Walker Friend,Johnnie,Rum,500,37.53,Clements-Miller,South Sergioville,ID,Southeast,Retail,2025-04-22,15,45.93,688.95
968,106,136,Captain Morgan Man,Captain,Rum,750,16.18,Alvarez Group,South Kristen,VI,West,Retail,2025-05-19,3,60.82,182.46
969,109,144,Tanqueray Young,Tanqueray,Tequila,750,26.98,"Watson, Horn and Willis",Michellehaven,IL,Northeast,Retail,2025-05-11,7,65.38,457.66
970,110,108,Smirnoff Stay,Smirnoff,Gin,750,44.77,Manning PLC,Thomasmouth,NH,Southeast,Wholesale,2025-04-14,37,83.82,3101.34
971,103,110,Baileys Environmental,Baileys,Vodka,500,36.49,"Grant, Hernandez and Ryan",Jameshaven,MD,Northeast,Wholesale,2025-04-16,28,79.84,2235.52
972,107,135,Smirnoff Institution,Smirnoff,Liqueur,500,14.87,"Lang, Guerra and Rodriguez",Lake Nathanside,UT,South,Wholesale,2025-05-06,18,39.97,719.46
973,106,120,Ciroc Oil,Ciroc,Whisky,700,44.47,Kline PLC,Taylorview,AZ,Northeast,Retail,2025-05-02,7,43.9,307.3
974,104,120,Johnnie Walker Perhaps,Johnnie,Rum,1000,15.58,Buchanan-Hopkins,Toddmouth,LA,Midwest,Retail,2025-03-22,2,77.29,154.58
975,104,138,Captain Morgan Carry,Captain,Beer,750,17.0,Jordan-Villa,Laurenport,ID,Midwest,Retail,2025-04-01,21,61.25,1286.25
976,106,121,Tanqueray Plant,Tanqueray,Liqueur,1000,27.83,Kelley Group,Sanchezshire,MA,Southeast,Wholesale,2025-05-19,28,79.04,2213.12
977,107,108,Guinness Analysis,Guinness,Liqueur,1000,16.17,"Lee, Ball and Vega",North Benjaminport,AR,Midwest,Retail,2025-04-16,34,25.7,873.8
978,101,108,Ciroc Main,Ciroc,Vodka,500,11.08,"Johnson, Morris and Martin",East Jamesmouth,ME,Midwest,Wholesale,2025-05-04,25,32.79,819.75
979,110,119,Captain Morgan Result,Captain,Vodka,750,8.38,Moran-Franklin,New Sarah,MS,Southeast,Wholesale,2025-03-30,37,72.16,2669.92
980,103,111,Tanqueray Program,Tanqueray,Vodka,1000,7.16,Matthews-Roach,West Josephside,NJ,Midwest,Retail,2025-05-07,16,93.26,1492.16
981,108,131,Ciroc Medical,Ciroc,Rum,500,26.51,Cooper-Hall,Lake John,ME,Southeast,Wholesale,2025-05-07,21,83.27,1748.67
982,107,104,Johnnie Walker Phone,Johnnie,Beer,700,41.89,Gross LLC,New Michele,ND,South,Retail,2025-05-02,17,53.71,913.07
983,110,125,Tanqueray Own,Tanqueray,Vodka,750,36.12,"Freeman, Martin and Knight",East Sarahville,DC,West,Retail,2025-04-09,34,66.8,2271.2
984,101,142,Ciroc Two,Ciroc,Rum,750,11.27,"Munoz, Harris and White",Codyside,VI,Southeast,Retail,2025-04-01,43,57.52,2473.36
985,103,142,Ciroc Tax,Ciroc,Beer,500,5.08,"York, Sutton and Christensen",West Betty,FM,South,Wholesale,2025-04-19,1,77.82,77.82
986,108,139,Smirnoff Prepare,Smirnoff,Vodka,500,20.87,Powell-Mitchell,South Douglaston,IN,South,Wholesale,2025-04-17,9,96.12,865.08
987,102,119,Captain Morgan Degree,Captain,Rum,750,23.41,Hale-Johnston,Port Janet,PR,Midwest,Retail,2025-04-18,4,93.27,373.08
988,101,103,Johnnie Walker Adult,Johnnie,Rum,700,35.53,Chandler PLC,Lake Davidburgh,DC,Northeast,Wholesale,2025-05-20,27,53.39,1441.53
989,110,128,Smirnoff May,Smirnoff,Whisky,500,23.0,Brown Ltd,New Teresa,GA,Southeast,Wholesale,2025-04-08,28,81.2,2273.6
990,102,142,Baileys Much,Baileys,Gin,700,15.56,Roberson Inc,Lake Alejandro,GA,West,Retail,2025-04-22,10,13.53,135.3
991,103,111,Ciroc Large,Ciroc,Gin,700,11.79,Porter Group,Juliestad,NJ,West,Wholesale,2025-03-31,40,9.76,390.4
992,109,147,Smirnoff Arrive,Smirnoff,Whisky,750,41.06,Chandler-Morales,West Kevin,ND,South,Retail,2025-04-11,33,21.0,693.0
993,101,117,Captain Morgan Tend,Captain,Rum,500,10.2,Livingston Ltd,South Madeline,HI,South,Wholesale,2025-04-04,8,74.59,596.72
994,108,123,Captain Morgan Something,Captain,Gin,1000,29.56,Rice Inc,Andrewview,NE,Midwest,Retail,2025-05-14,13,90.23,1172.99
995,110,108,Tanqueray Design,Tanqueray,Beer,1000,33.54,"Freeman, Villarreal and Knapp",West Curtisborough,PR,South,Wholesale,2025-03-30,46,70.83,3258.18
996,107,111,Guinness Here,Guinness,Liqueur,1000,32.95,"Harvey, Mason and Johnson",Martinville,KS,South,Wholesale,2025-04-23,23,81.32,1870.36
997,110,128,Johnnie Walker Building,Johnnie,Tequila,750,20.29,Clarke Inc,Port Rhondaside,NC,Northeast,Wholesale,2025-04-12,43,87.24,3751.32
998,107,112,Captain Morgan Win,Captain,Beer,700,25.06,Curry Ltd,East Travis,AS,Southeast,Wholesale,2025-04-23,41,61.63,2526.83
999,101,125,Johnnie Walker Gas,Johnnie,Vodka,700,36.44,Hill-Levy,Garciabury,OK,South,Wholesale,2025-04-18,25,44.13,1103.25
1000,102,120,Captain Morgan That,Captain,Tequila,750,37.65,Hess Ltd,Mercerfort,KY,Midwest,Wholesale,2025-04-25,43,93.09,4002.87
1001,110,106,Tanqueray Drive,Tanqueray,Rum,700,10.52,Porter-Fowler,Bryanfurt,PA,Northeast,Retail,2025-03-24,14,51.97,727.58
1002,101,143,Ciroc Cup,Ciroc,Beer,700,13.09,Russell Ltd,East Heather,KY,South,Retail,2025-04-21,47,91.11,4282.17
1003,105,133,Smirnoff Know,Smirnoff,Rum,700,29.04,Garcia Group,Crystaltown,FM,Northeast,Wholesale,2025-04-13,8,62.51,500.08
1004,104,132,Guinness Security,Guinness,Gin,750,38.4,Smith-Perry,Jessicaborough,WY,Midwest,Retail,2025-03-23,37,10.64,393.68
1005,104,114,Baileys Since,Baileys,Beer,1000,33.6,Mcbride Ltd,Hallshire,ID,Southeast,Retail,2025-05-12,7,24.5,171.5
1006,105,119,Baileys Himself,Baileys,Tequila,750,31.37,Jenkins-Morris,Julieburgh,RI,Midwest,Wholesale,2025-05-17,9,67.2,604.8
1007,103,114,Captain Morgan Side,Captain,Whisky,1000,42.47,Perez LLC,Port Paulberg,IL,South,Retail,2025-04-30,32,45.27,1448.64
1008,107,130,Ciroc Past,Ciroc,Tequila,750,39.45,"White, Jones and Flores",South Tommyhaven,MO,Midwest,Retail,2025-05-11,16,71.58,1145.28
1009,110,136,Johnnie Walker College,Johnnie,Gin,700,42.01,Chen Inc,North Benjamin,NY,South,Wholesale,2025-04-26,21,27.28,572.88
1010,104,143,Tanqueray Itself,Tanqueray,Gin,750,42.03,Reyes LLC,Hoodshire,AR,South,Retail,2025-05-04,31,73.85,2289.35
